Y,X1,X2,X3
31994284,181,236,749
546448160,928,655,899
1752030,103,945,18
56988568,196,422,689
1250496,96,334,39
159991552,703,256,889
4191882,31,186,727
169189020,626,630,429
344109708,783,636,691
98302568,442,676,329
8778666,26,723,467
46971820,548,217,395
326800,1,760,430
26008380,186,177,790
9458256,201,346,136
5470080,352,740,21
172421200,700,926,266
255500000,625,800,511
78248496,464,201,839
547804400,715,785,976
7927083,789,51,197
3306000,29,250,456
80579604,426,826,229
267490946,619,998,433
219659850,606,405,895
30922341,127,879,277
48267600,292,380,435
3873144,132,863,34
162582662,629,758,341
326669280,476,860,798
751060368,956,834,942
165426240,956,412,420
9924600,425,139,168
72103195,703,281,365
284164060,562,590,857
102725100,628,727,225
15482896,202,134,572
544416000,856,1000,636
55427073,213,541,481
100812600,315,381,840
213875200,550,784,496
144202400,424,358,950
42552484,757,299,188
46244625,525,395,223
26508608,749,553,64
438200696,661,958,692
4302037,701,323,19
19212566,653,47,626
6224300,929,10,670
118354838,926,589,217
201092808,456,863,511
1289145,429,5,601
251321540,718,355,986
72465120,455,316,504
235721150,865,458,595
25042493,739,47,721
131220824,203,776,833
121477260,943,565,228
123620175,969,945,135
974025,481,3,675
96132592,191,664,758
131147520,952,140,984
179193126,602,313,951
5419972,61,388,229
214887,3,863,83
81561600,960,885,96
190973016,547,468,746
3313695,133,165,151
331650,9,110,335
37388064,168,943,236
654674088,904,849,853
213385536,472,819,552
369293454,597,786,787
229516770,779,915,322
270594240,670,601,672
63580464,552,711,162
40630512,894,184,247
175752590,599,793,370
47000155,391,829,145
166171500,373,900,495
13233280,92,899,160
21681792,236,522,176
1833030,73,90,279
67927950,225,402,751
12308568,444,334,83
317091546,821,499,774
122483952,302,524,774
138076848,936,574,257
142768584,877,238,684
8624770,11,805,974
267088288,982,764,356
62915853,273,451,511
347535188,812,451,949
287684064,877,603,544
23083632,708,627,52
399576892,611,668,979
27923616,63,608,729
495476982,771,749,858
82746180,529,474,330
236554560,513,655,704
124727208,381,542,604
68312840,124,890,619
38479636,494,493,158
4326588,826,6,873
332320131,663,913,549
312930,855,1,366
2335788,713,91,36
14104860,142,430,231
348308940,615,791,716
16472400,40,555,742
6581568,8,826,996
30642831,827,69,537
38569960,613,260,242
7208340,955,37,204
34100352,832,69,594
160862208,212,988,768
431373544,953,548,826
21260880,405,68,772
108563088,571,932,204
36320178,123,773,382
215475975,925,543,429
210856525,575,629,583
275029248,978,338,832
1044480,64,544,30
28709810,895,373,86
43408750,605,287,250
150570420,759,260,763
2763384,521,204,26
36682976,529,176,394
217929504,524,559,744
808137000,990,900,907
3346518,109,731,42
364754148,634,759,758
33924,4,771,11
94277898,297,377,842
612883572,938,993,658
433849797,963,571,789
6228272,62,232,433
130154790,498,313,835
5368736,272,278,71
83140911,443,567,331
62775744,398,992,159
95555394,363,601,438
230437074,651,718,493
429337228,841,713,716
55127040,320,194,888
125709057,477,821,321
84775328,914,176,527
36352836,173,449,468
105970896,579,984,186
11082748,124,643,139
21561390,467,81,570
1014676,494,26,79
184973040,392,963,490
12381384,444,146,191
70225104,708,548,181
56346024,543,952,109
374289336,999,699,536
317043040,505,853,736
37805460,835,49,924
360603320,748,497,970
1485,15,9,11
11438380,155,76,971
18671310,630,333,89
877482,41,246,87
103600512,864,124,967
138466472,866,284,563
14048802,411,211,162
47354286,149,483,658
40675044,122,362,921
7829520,646,808,15
65961459,723,109,837
180180,4,117,385
2199600,75,611,48
5393304,63,261,328
142448352,524,723,376
45679140,540,723,117
28193858,214,203,649
10152560,44,415,556
231946776,639,578,628
106162122,398,649,411
268898280,470,973,588
123505392,556,519,428
30867120,997,172,180
40585984,226,244,736
127466136,348,567,646
18618600,220,310,273
9898980,390,686,37
85097355,211,483,835
50444460,349,180,803
390741600,942,850,488
60131808,297,684,296
181319424,508,832,429
642864885,885,787,923
456796416,652,712,984
26975520,655,78,528
216016795,445,881,551
771672,814,2,474
91455000,546,625,268
26347776,78,377,896
615554080,985,944,662
282894260,902,395,794
10369488,619,24,698
598670400,955,960,653
504993252,582,929,934
258669983,341,989,767
3234352,517,136,46
13382460,817,30,546
6777540,815,693,12
317460,5,572,111
43480800,610,135,528
40110324,724,939,59
15081924,442,517,66
322076040,685,548,858
231415968,376,862,714
175181248,352,713,698
509442840,764,717,930
373795191,963,781,497
54649656,244,541,414
455805120,480,982,967
49681269,363,333,411
207343500,245,975,868
40793536,368,148,749
30007410,785,554,69
782119002,991,798,989
62788480,680,796,116
45955000,875,130,404
26568828,858,397,78
6363042,941,69,98
52503288,458,932,123
154113674,718,247,869
85007448,482,828,213
17078880,170,312,322
70211088,368,387,493
193521312,432,607,738
143997480,186,935,828
18695138,193,119,814
78776064,131,696,864
42692400,268,236,675
2221548,3,742,998
1296870,622,695,3
20867385,979,245,87
114197940,870,334,393
174804416,797,736,298
7940088,884,499,18
511680,624,164,5
287566200,873,732,450
96477696,378,256,997
7596550,806,325,29
71274048,388,534,344
445781952,759,874,672
102762400,800,533,241
23042934,114,607,333
19205550,67,882,325
16729686,118,531,267
268527532,947,779,364
520659,249,697,3
334274794,959,794,439
105621750,314,897,375
13346440,163,356,230
497956914,546,951,959
68408340,140,737,663
147848448,264,946,592
65868132,197,561,596
1101600,425,12,216
166522752,773,288,748
213324609,543,589,667
400976940,618,713,910
36689922,458,207,387
721252620,957,790,954
16851230,307,998,55
113668178,694,293,559
36913800,329,275,408
23412786,111,526,401
114866400,440,916,285
24333547,931,443,59
11918491,661,949,19
195076800,368,950,558
4762700,491,10,970
50026884,426,142,827
451002664,812,818,679
20409840,54,440,859
80751495,565,213,671
438870528,848,599,864
47482240,439,520,208
13333383,141,171,553
654446184,842,798,974
24632800,751,160,205
78155000,550,290,490
149284980,468,487,655
3269504,82,623,64
655412560,772,935,908
3841110,210,273,67
145464000,580,418,600
52518648,728,519,139
2909216,458,8,794
22959846,91,642,393
2547180,318,534,15
17939040,281,240,266
134122560,858,160,977
16593012,258,81,794
442721160,746,630,942
780160,23,265,128
2791740,35,289,276
38032812,516,311,237
141802320,836,660,257
28879392,456,142,446
304025400,766,980,405
10599600,438,25,968
51058890,370,269,513
203828384,674,656,461
234664668,961,459,532
52324272,286,924,198
111868770,310,487,741
135898746,194,717,977
251549340,686,510,719
62428896,933,68,984
127418508,183,921,756
120483246,281,478,897
9890976,197,523,96
119750550,425,622,453
49687162,287,214,809
127523682,481,927,286
43110639,129,627,533
164016400,548,820,365
237331780,956,865,287
111127040,415,512,523
78966,3,321,82
1962090,258,169,45
304526680,580,674,779
37644250,439,686,125
7740711,297,389,67
37665600,456,350,236
65622480,264,938,265
5701223,11,523,991
8774142,509,221,78
115211448,516,374,597
354142800,813,900,484
30690352,176,203,859
12805240,58,830,266
216273888,972,254,876
211394456,323,806,812
52128648,88,793,747
66200400,148,900,497
154456380,745,234,886
357771456,534,997,672
22295328,982,132,172
108722280,521,555,376
22285728,694,446,72
1000674,29,162,213
44713215,783,405,141
77331000,173,750,596
661518884,977,754,898
52957656,193,666,412
716310,63,379,30
55420200,180,495,622
84926700,300,479,591
28753140,955,386,78
439421970,767,678,845
221176800,624,425,834
293304,132,22,101
1413720,136,33,315
1945405,815,31,77
610912380,887,883,780
657182295,693,955,993
11804,13,1,908
106771203,477,627,357
32911520,173,656,290
218819016,702,596,523
40638768,48,961,881
30863194,647,782,61
358820700,475,782,966
84603960,126,930,722
64368400,179,775,464
130089960,399,330,988
59009832,504,191,613
530630100,950,819,682
150472665,861,955,183
12325938,802,47,327
144840384,299,576,841
132407910,523,582,435
9251200,413,320,70
31603294,241,379,346
2486340,855,4,727
45430520,437,226,460
300374400,467,800,804
351116513,463,781,971
146582520,771,679,280
581062560,676,988,870
17242000,185,233,400
362853134,503,866,833
5965050,399,299,50
53283342,327,721,226
385654105,415,961,967
63111412,364,329,527
27404289,857,969,33
49336056,231,809,264
1022720,64,17,940
201952520,638,323,980
111853728,678,168,982
250637824,997,982,256
580148736,912,824,772
11458680,328,255,137
60282,102,591,1
181460475,245,981,755
15088788,977,26,594
211649772,667,372,853
125539608,569,951,232
73384146,811,914,99
62876100,553,150,758
36923412,439,172,489
89100810,991,486,185
171595788,959,403,444
5546772,348,21,759
5918172,59,643,156
4604688,38,374,324
9717246,198,369,133
224287056,729,328,938
175593600,670,630,416
369915,65,21,271
110211678,999,486,227
216385960,980,226,977
7853472,74,176,603
573754200,872,775,849
26427375,695,507,75
573571251,747,841,913
899020,20,79,569
9906600,75,632,209
22342320,624,105,341
199465759,953,673,311
37109632,998,112,332
16260200,550,389,76
62971286,538,161,727
20374200,980,210,99
68789798,803,422,203
49720125,329,375,403
182902816,361,568,892
24870040,283,104,845
81105199,161,841,599
97310576,839,176,659
1039505,29,335,107
76725975,215,555,643
103653095,611,185,917
26797320,198,335,404
386988510,834,515,901
19734516,257,79,972
133815500,595,325,692
18079830,285,291,218
189861840,630,348,866
24765768,174,409,348
530644896,996,562,948
42485028,929,412,111
71412640,695,416,247
58148040,430,177,764
307744000,640,590,815
58972320,803,160,459
4070528,944,88,49
72854418,182,501,799
11198447,989,169,67
30942912,598,264,196
10669120,280,44,866
11170995,857,237,55
127474207,821,287,541
18285660,87,620,339
102724978,718,827,173
15978564,778,126,163
399192912,537,816,911
69026610,733,365,258
460329012,739,726,858
343971846,711,867,558
151577600,248,764,800
395820432,756,966,542
88592832,334,921,288
175407750,215,925,882
26109720,910,797,36
53597250,123,875,498
20009080,956,910,23
282179240,785,524,686
34940430,378,973,95
24277176,77,696,453
45063216,261,654,264
184882584,376,753,653
226195200,540,544,770
517099880,947,803,680
713632500,828,875,985
210487830,961,894,245
91692648,303,934,324
541352116,787,766,898
5977998,117,866,59
67150128,916,149,492
109966920,861,824,155
382604640,622,880,699
53416476,101,996,531
339577038,961,879,402
377719112,878,524,821
586475100,773,900,843
3997512,796,27,186
480574549,511,991,949
680943024,816,997,837
123458496,947,672,194
5364520,391,40,343
11614740,386,295,102
390700480,820,614,776
80462172,427,246,766
19739214,418,99,477
2544750,87,390,75
193727765,671,365,791
186124380,661,361,780
96069645,567,329,515
64028016,676,108,877
75337416,428,462,381
124780425,217,615,935
17329470,205,219,386
59570370,801,670,111
133563808,827,196,824
54901602,213,646,399
513024,48,64,167
96891563,677,857,167
24843933,207,467,257
18781776,762,104,237
298454520,604,910,543
582176,14,904,46
246033172,847,719,404
6134544,377,144,113
46153248,188,424,579
152379708,717,871,244
214502912,832,296,871
234275244,798,458,641
289827580,404,721,995
104364310,541,382,505
117404644,191,757,812
175524076,343,757,676
135777625,569,575,415
257506334,842,587,521
205263044,812,563,449
3135915,29,267,405
186845560,253,998,740
3310128,381,48,181
35856534,133,786,343
314583768,449,888,789
133305750,375,454,783
286000,55,200,26
19709676,87,252,899
85374080,724,220,536
7958720,320,119,209
314330400,596,600,879
72171450,975,169,438
199183200,800,557,447
135687872,376,632,571
28278306,87,327,994
120057600,156,962,800
29339950,575,62,823
276018560,820,536,628
36016880,746,284,170
100632690,289,730,477
72317980,607,322,370
20408820,690,643,46
295868784,394,804,934
11354400,285,96,415
18163860,116,429,365
213926130,330,669,969
292325929,529,887,623
133693,7,71,269
473495100,668,727,975
3620787,89,213,191
104410800,345,388,780
26866301,911,383,77
56637000,899,175,360
175240582,977,682,263
116476416,471,322,768
1874160,274,190,36
58081860,540,969,111
196228500,975,694,290
6129430,485,89,142
195290640,522,995,376
799936,32,29,862
5520240,935,9,656
18196128,492,134,276
431161776,632,906,753
162230400,320,786,645
157607880,708,226,985
19027656,274,108,643
6585120,816,15,538
24527475,203,895,135
43361728,122,383,928
22889076,498,98,469
12541050,30,465,899
1876952,277,616,11
6678795,813,53,155
52065660,499,148,705
56465262,162,707,493
300059970,942,665,479
12799674,219,191,306
146496900,412,825,431
103209975,187,669,825
408221000,649,1000,629
21577046,323,254,263
21124064,116,412,442
1910766,393,187,26
65982168,714,102,906
32357754,66,967,507
49766655,365,967,141
25646208,928,98,282
624644304,921,874,776
14414634,807,78,229
122780154,479,714,359
139411664,532,686,382
3606876,367,108,91
52602944,478,152,724
187999500,650,622,465
814740052,889,922,994
385581420,766,799,630
22195096,526,548,77
42207588,114,603,614
47279448,214,228,969
61937480,484,955,134
398272,196,8,254
279760680,844,762,435
63634192,479,368,361
1027824,931,3,368
1867600,184,350,29
54258300,668,171,475
82483398,277,466,639
238001853,901,573,461
724209066,977,999,742
298272996,882,718,471
20101480,952,515,41
7897428,484,259,63
68876385,647,235,453
29584000,430,320,215
39383084,596,169,391
180381960,984,363,505
166196448,232,891,804
47960325,75,777,823
105640808,604,182,961
104532480,698,640,234
821340,65,486,26
264482526,363,733,994
134977752,168,819,981
517909139,929,859,649
151641042,287,823,642
244927494,777,642,491
43891980,220,911,219
31999968,352,189,481
108737472,354,464,662
13090308,434,33,914
75282048,548,144,954
203012784,977,962,216
681000432,931,933,784
249424000,850,655,448
219143120,280,797,982
93957934,427,269,818
64512,672,3,32
95290973,577,691,239
79138350,610,465,279
73872918,483,293,522
67768,1,197,344
95649525,115,915,909
278379120,348,940,851
41976792,702,396,151
23644782,861,199,138
22247720,236,857,110
16988496,196,932,93
172705920,614,480,586
23033810,430,137,391
126350016,908,312,446
4157440,512,58,140
279287840,494,740,764
51648369,211,417,587
32780286,353,693,134
37185280,278,608,220
315480750,507,950,655
65192985,429,307,495
34775676,799,806,54
223776,3,96,777
77435044,239,428,757
19413900,495,74,530
1739376,12,257,564
319912944,676,698,678
376219910,979,830,463
10425123,177,87,677
18603594,758,243,101
114326738,746,463,331
169722252,732,543,427
104741120,688,176,865
7355880,378,278,70
4052664,774,238,22
2466824,404,86,71
2655972,76,99,353
21027860,301,499,140
42509596,823,148,349
213213040,745,577,496
83105088,218,608,627
38269440,480,132,604
105525810,190,611,909
74997752,202,404,919
231882750,694,405,825
160539038,761,446,473
620340000,633,1000,980
70174650,291,455,530
31243266,281,639,174
117319040,263,820,544
61115495,245,691,361
48303580,155,922,338
68727204,182,729,518
60362112,764,823,96
72619470,385,499,378
592538185,635,961,971
344371200,472,768,950
100941750,375,663,406
42571896,331,276,466
34848385,935,793,47
73318872,893,264,311
305970940,635,932,517
1764070,203,158,55
320545940,886,715,506
468700200,680,867,795
2090880,33,128,495
124732683,661,261,723
45410264,136,881,379
447725168,823,562,968
131713236,801,284,579
147228704,224,697,943
135687500,650,625,334
51383640,110,996,469
271351620,459,835,708
115758720,448,957,270
415645272,777,719,744
67679040,638,130,816
11731698,66,307,579
553453296,692,803,996
62038656,384,261,619
9905700,530,267,70
399363237,573,819,851
14660620,113,130,998
68549052,129,929,572
150780240,543,780,356
655307840,880,932,799
118773996,332,407,879
375957450,522,825,873
147234360,973,156,970
166350800,275,982,616
64304100,295,630,346
257880225,787,771,425
339943032,548,858,723
1743837,23,127,597
156733920,876,497,360
55508652,508,213,513
113836800,200,968,588
16910835,867,47,415
1389444,357,28,139
8448286,22,833,461
184587508,679,511,532
72790676,469,161,964
46959490,227,274,755
240579648,948,933,272
591494904,858,812,849
332647980,620,881,609
101309957,853,133,893
149019388,196,863,881
35426930,139,385,662
14118048,752,447,42
93312000,810,450,256
236615520,680,428,813
583120000,640,985,925
108450060,690,178,883
17472000,350,128,390
167272770,791,265,798
36465120,552,734,90
28120512,854,224,147
63999375,165,535,725
9254676,141,269,244
41923812,246,259,658
55814850,282,455,435
52489944,837,312,201
398947640,728,863,635
58907904,88,912,734
64468908,483,196,681
345957750,675,958,535
24637500,146,375,450
87339900,300,839,347
48323860,170,754,377
457393365,559,855,957
23963968,448,359,149
220360,4,70,787
13493700,990,58,235
4559400,90,85,596
271507200,537,640,790
28565440,890,118,272
161482132,794,398,511
221902785,421,585,901
409178196,602,921,738
10014840,281,792,45
483305016,733,664,993
37226994,543,413,166
321914208,847,428,888
18721080,23,840,969
237333096,462,962,534
1197288,92,241,54
8298160,316,505,52
61365528,168,389,939
271052320,898,686,440
217217000,539,650,620
10632090,394,771,35
481864812,842,754,759
169427307,217,821,951
4300422,317,114,119
9260160,280,208,159
62938348,394,274,583
203408352,619,672,489
161316144,818,913,216
36201096,642,222,254
24360450,921,115,230
113484644,494,854,269
136382760,228,785,762
254559690,763,674,495
38337600,60,815,784
23958000,605,720,55
1342464,64,228,92
40275389,583,973,71
187490544,222,916,922
70606440,834,340,249
180398400,546,590,560
111681540,492,555,409
8053740,443,202,90
273674309,437,977,641
311580060,730,638,669
100932150,335,913,330
70381260,834,291,290
624899520,892,720,973
167820174,711,837,282
26443581,359,571,129
142963200,730,576,340
50504608,412,398,308
32696320,824,640,62
17410752,192,167,543
716760,220,6,543
7232400,392,75,246
24706600,943,200,131
321160770,714,471,955
24045858,129,282,661
299947800,548,890,615
8308383,547,183,83
27396474,271,498,203
191010150,675,398,711
58278924,787,363,204
108305400,300,749,482
5839500,687,170,50
18948839,637,151,197
69727392,336,549,378
21222240,179,912,130
24400896,338,376,192
79011663,227,739,471
8909304,316,222,127
18629310,115,294,551
252099702,873,366,789
5911920,966,680,9
10968100,236,325,143
4247712,28,252,602
92726256,636,254,574
18528720,205,538,168
112352120,787,172,830
63894714,601,754,141
433146692,737,698,842
20426826,122,469,357
17423450,395,401,110
90997970,707,211,610
26470528,953,896,31
358544752,634,634,892
16208680,314,89,580
219045645,745,819,359
604881920,740,992,824
325812564,579,588,957
71122700,95,820,913
68990896,436,358,442
43376025,925,49,957
481350870,845,959,594
1581255,477,17,195
76258350,602,225,563
306048960,952,705,456
100470772,188,547,977
8651280,528,145,113
72377375,457,875,181
107710848,399,912,296
176251460,772,593,385
361580,505,2,358
15852160,799,320,62
41057394,294,359,389
17535936,132,361,368
5424900,169,75,428
16001284,34,787,598
29322090,549,98,545
277777720,418,745,892
208107360,804,360,719
597562740,927,835,772
54205200,840,135,478
71383680,486,160,918
122290240,346,752,470
58937900,538,313,350
48973545,549,313,285
19058382,889,54,397
17591132,82,481,446
23965900,469,730,70
653384424,953,742,924
52830960,413,260,492
4553172,621,282,26
68566080,906,80,946
382821120,912,880,477
39525585,421,165,569
9324432,408,586,39
2746656,72,44,867
20944902,87,353,682
53829360,710,486,156
98676900,227,621,700
13157760,154,356,240
1529325,9,175,971
182570580,474,694,555
557383680,960,768,756
60695424,192,354,893
50239800,78,950,678
249875960,514,892,545
4439142,489,534,17
236096000,448,850,620
29842344,258,243,476
60953256,156,886,441
69829332,179,551,708
2456519,13,811,233
250900,2,650,193
15337000,175,626,140
250634787,793,769,411
2623920,754,10,348
17848250,775,70,329
206985064,734,493,572
59741696,844,553,128
547503440,919,880,677
92576400,618,749,200
145412504,932,362,431
1411629,17,89,933
22506320,109,445,464
218607350,571,650,589
121828460,215,884,641
468532174,902,521,997
21319830,787,210,129
77205018,319,386,627
216985912,572,946,401
110402162,706,523,299
192505824,238,984,822
254074800,406,700,894
74284560,360,289,714
15918155,121,317,415
48552320,107,709,640
115164504,403,486,588
194315256,293,732,906
192626352,772,478,522
614384981,841,833,877
137474568,724,231,822
66410412,222,802,373
65615550,385,299,570
392378976,792,587,844
282295200,352,925,867
128427570,785,549,298
237884100,555,739,580
62027780,460,151,893
258844410,627,417,990
2520576,64,547,72
156568800,534,400,733
97926507,219,597,749
9664200,78,236,525
224137980,502,605,738
27675648,576,104,462
85203360,652,605,216
127440621,147,973,891
20490855,385,339,157
359572500,750,761,630
12640860,81,867,180
11470000,148,775,100
33983040,389,840,104
108546312,826,932,141
18072940,101,389,460
227724120,985,247,936
136861900,310,490,901
69363216,936,358,207
55225252,956,61,947
425359480,890,707,676
11042280,829,360,37
83167490,518,815,197
1340838,9,914,163
2449000,158,310,50
93346911,261,441,811
41254928,209,584,338
64349208,438,371,396
3237315,921,185,19
2266890,57,97,410
381912622,806,533,889
176381040,941,880,213
56869659,99,599,959
21482304,881,762,32
215740000,500,460,938
33992640,928,333,110
243957420,606,810,497
42321500,650,170,383
200150790,735,742,367
18650772,981,28,679
129183600,588,338,650
11201295,535,21,997
4427730,270,31,529
203688576,609,536,624
700739130,907,849,910
57772800,720,272,295
48267744,651,224,331
130831038,146,897,999
147647610,405,803,454
165260480,706,760,308
4345110,363,171,70
15856008,417,49,776
13358072,59,622,364
140681450,631,455,490
298602225,785,711,535
285810792,877,444,734
145790392,869,626,268
67617930,989,129,530
586513578,771,811,938
450528,114,8,494
37048440,143,340,762
122597280,444,767,360
59515296,487,804,152
22160754,154,177,813
7853950,562,215,65
51396576,544,231,409
714096376,796,922,973
220734486,386,609,939
164697500,452,625,583
108602289,999,771,141
94267368,472,351,569
94735550,443,235,910
236692192,796,872,341
337180194,543,741,838
13583907,227,183,327
127923424,179,971,736
207076590,966,461,465
136587794,259,542,973
126828585,981,507,255
8832644,589,92,163
74738898,338,711,311
10800600,383,94,300
41290290,610,69,981
45860160,960,713,67
46437442,74,653,961
73752224,208,434,817
46782720,496,240,393
2388540,242,10,987
20542770,62,555,597
194159976,463,692,606
36216480,480,383,197
78502680,760,499,207
142140768,902,804,196
238883190,889,338,795
442485680,914,532,910
45647250,125,503,726
27888840,62,980,459
11317696,208,892,61
113145088,613,412,448
16330000,100,284,575
487518,842,1,579
170725770,614,835,333
13940850,462,355,85
144078592,296,848,574
3013840,16,505,373
21787326,473,853,54
236741820,358,705,938
100195200,320,639,490
820800,270,760,4
38690232,868,969,46
39255750,750,717,73
1803480,665,12,226
143081640,474,860,351
288714320,745,848,457
357544140,516,695,997
468288630,905,534,969
140662144,896,547,287
89762715,423,903,235
199376432,292,844,809
33969169,149,923,247
305441125,365,935,895
33734500,950,67,530
30236976,198,909,168
77004000,713,300,360
31978800,423,108,700
51162264,229,321,696
200037376,236,946,896
452939874,831,782,697
257587370,589,505,866
19248516,81,246,966
88447136,593,472,316
74188675,773,349,275
157651683,419,779,483
284130600,499,876,650
574519360,970,664,892
76407144,913,951,88
38509086,123,418,749
15120000,125,945,128
139915392,608,604,381
6504960,440,231,64
127382500,502,725,350
4333203,227,909,21
30842880,768,251,160
212346090,855,781,318
122286780,374,346,945
83184470,899,190,487
481100200,575,892,938
72002832,682,996,106
212161488,838,548,462
21655634,373,754,77
237363588,476,803,621
30271500,180,961,175
156448875,485,935,345
140379408,369,403,944
23148485,331,985,71
180302512,284,842,754
144591018,442,759,431
274810536,572,651,738
226226751,381,941,631
7152327,117,213,287
141871104,576,344,716
746672640,860,969,896
482567525,947,935,545
204018660,613,516,645
21430200,220,191,510
115150068,319,542,666
238918680,572,510,819
438644868,699,718,874
173342400,385,670,672
18298280,220,182,457
147247065,609,405,597
3339072,306,682,16
4511430,882,15,341
27988350,463,78,775
7575568,104,242,301
118808856,996,423,282
172374384,456,871,434
363675312,957,504,754
233220510,835,526,531
94734171,161,589,999
94550274,426,819,271
19652580,828,47,505
3003210,35,126,681
470020318,619,782,971
46842000,844,148,375
119899000,802,250,598
5177200,172,43,700
55813680,178,871,360
92827648,524,346,512
2231424,447,104,48
235707090,321,970,757
37596,52,241,3
48444480,720,534,126
97084416,816,416,286
13539968,79,832,206
188320343,613,703,437
21166392,312,379,179
203594412,973,282,742
375010818,917,749,546
95530889,983,619,157
301589440,635,656,724
306013617,709,663,651
2496000,240,800,13
3719287,839,31,143
70015376,197,916,388
120318525,225,661,809
6946896,446,88,177
59641000,190,730,430
735750,218,225,15
67282824,619,168,647
181753902,451,878,459
39015188,458,191,446
97726524,321,581,524
3962700,170,333,70
27324264,498,319,172
93104284,259,892,403
95000000,1000,1000,95
29367198,551,378,141
170951445,601,387,735
50458608,516,116,843
351100680,841,568,735
53248608,244,433,504
9819100,659,100,149
3114660,92,37,915
463018266,981,577,818
27215202,83,422,777
75932800,976,100,778
422282808,904,657,711
165168000,1000,592,279
7840800,225,528,66
166675431,843,227,871
44001600,300,824,178
219697204,758,313,926
81472,536,2,76
58886032,674,326,268
101184714,993,162,629
243615600,824,657,450
143115000,525,940,290
1221960,51,40,599
37074960,204,466,390
212252040,868,495,494
84052150,325,686,377
1494900,4,755,495
14208438,249,103,554
498006444,689,804,899
205757660,778,499,530
21515670,990,211,103
427096,788,271,2
53218506,407,186,703
267694800,995,456,590
833347325,877,995,955
93457668,498,206,911
55570200,707,200,393
11609208,39,948,314
33880086,837,547,74
86894820,389,255,876
18381600,555,115,288
13214633,19,841,827
523735000,745,760,925
33940840,646,142,370
51700467,533,149,651
160565936,398,844,478
2158240,376,205,28
119350422,327,751,486
56453400,397,711,200
292100500,797,500,733
9043320,527,260,66
2080800,204,150,68
50137360,91,970,568
88757968,304,481,607
159585968,613,424,614
46102056,303,988,154
4135216,661,92,68
288252855,363,951,835
253754214,777,566,577
475650,350,453,3
18820854,598,39,807
886080,130,8,852
50208561,327,403,381
98260668,428,297,773
142567290,710,999,201
156927962,307,862,593
138725756,767,206,878
269831898,763,999,354
188836596,963,468,419
34144432,79,952,454
34353228,489,386,182
102368200,341,395,760
21344960,65,733,448
25188516,531,201,236
8739126,23,418,909
21309420,913,389,60
153879723,477,563,573
73667850,326,655,345
31681110,599,430,123
67618188,209,418,774
92208748,428,493,437
800365500,874,990,925
81432708,591,703,196
3480048,72,286,169
3221064,581,616,9
313920000,750,872,480
10742325,825,29,449
55353088,952,184,316
1355750,11,493,250
77220,18,130,33
64803150,985,387,170
106562820,390,673,406
154087150,893,175,986
46177560,108,598,715
39654279,441,97,927
89886990,391,291,790
509299450,925,863,638
248751990,817,306,995
418443586,583,766,937
4984740,34,543,270
123000372,561,906,242
33403785,695,111,433
204523962,317,734,879
201418330,295,974,701
172891092,682,759,334
373207824,752,557,891
16467220,770,74,289
17008292,196,107,811
46063800,300,157,978
48974136,109,579,776
188108323,923,793,257
126517314,781,203,798
453600,75,216,28
407682560,977,652,640
5041344,341,33,448
31864418,509,226,277
666376200,840,915,867
1127000,140,175,46
617652,57,301,36
26403720,301,340,258
535568124,581,933,988
125626005,969,215,603
1017328,134,584,13
860663680,920,991,944
234685748,349,748,899
264869696,356,949,784
38626710,139,354,785
77558988,191,548,741
2325024,39,432,138
78930180,294,942,285
3405150,15,230,987
109049892,908,301,399
64690800,930,148,470
48210096,176,393,697
548366472,862,862,738
238704840,990,849,284
3223977,19,347,489
173703504,312,841,662
114647092,542,521,406
9467385,17,813,685
150072,222,676,1
9936096,166,258,232
42082660,505,332,251
27137700,207,345,380
214745440,490,559,784
17252928,778,154,144
4315201,59,671,109
117685883,763,731,211
180039699,581,621,499
451818840,870,814,638
386971970,839,770,599
4298853,39,139,793
696753750,950,825,889
503291760,740,942,722
63962640,148,735,588
202716710,581,370,943
137500524,956,761,189
7983360,48,420,396
147315650,725,359,566
96635552,676,428,334
6532064,112,241,242
434814736,821,838,632
973560,61,56,285
21124488,781,184,147
25163958,706,109,327
18890760,523,84,430
297203616,927,688,466
64440948,611,282,374
396469584,698,828,686
34334220,170,246,821
41413656,939,296,149
106442560,760,574,244
10550652,508,21,989
168156384,319,867,608
44276544,584,648,117
75330360,315,716,334
111169536,664,327,512
192245914,437,938,469
228307200,704,575,564
56293854,346,843,193
16684545,345,137,353
61834752,639,504,192
561442208,947,776,764
35814548,868,341,121
138073547,211,691,947
73440000,800,180,510
87106346,107,982,829
58848020,308,721,265
182390208,676,584,462
71721100,565,220,577
2365550,115,187,110
1048124,83,451,28
325854920,824,569,695
529136576,872,751,808
327687360,744,847,520
2706024,823,274,12
15236100,135,171,660
275400,36,51,150
270861272,662,748,547
2581047,63,53,773
287647200,965,460,648
7123560,348,46,445
187245072,833,669,336
50242500,319,300,525
45492300,415,870,126
41893632,608,696,99
145401340,614,238,995
6895200,520,26,510
29905038,243,477,258
73567395,165,649,687
712743105,969,937,785
199676750,335,655,910
307875600,783,983,400
27124768,263,176,586
156678630,635,354,697
62033328,304,237,861
201302214,233,926,933
35126784,616,144,396
9389800,353,28,950
139199940,614,458,495
108618744,876,494,251
106920,9,72,165
203387520,777,409,640
172109496,884,877,222
